"Time (UTCG)","x (km)","y (km)","z (km)","Yaw (deg)","Pitch (deg)","Roll (deg)"
31 Mar 2016 16:15:08.000,1358.046965,-4660.023134,4128.460085,303.278,0.000,-0.000
31 Mar 2016 16:15:09.000,1357.981967,-4660.015302,4128.490102,303.278,0.000,-0.000
31 Mar 2016 16:15:10.000,1357.916970,-4660.007471,4128.520119,303.277,0.000,0.000
31 Mar 2016 16:15:11.000,1357.851972,-4659.999638,4128.550136,303.277,0.000,0.000
31 Mar 2016 16:15:12.000,1357.786974,-4659.991805,4128.580152,303.276,0.000,0.000
31 Mar 2016 16:15:13.000,1357.721976,-4659.983972,4128.610167,303.276,0.000,0.000
31 Mar 2016 16:15:14.000,1357.656978,-4659.976138,4128.640182,303.276,-0.000,0.000
31 Mar 2016 16:15:15.000,1357.591979,-4659.968303,4128.670196,303.275,0.000,0.000
31 Mar 2016 16:15:16.000,1357.526981,-4659.960468,4128.700210,303.275,-0.000,0.000
31 Mar 2016 16:15:17.000,1357.461982,-4659.952632,4128.730223,303.274,0.000,-0.000
31 Mar 2016 16:15:18.000,1357.396983,-4659.944796,4128.760236,303.274,-0.000,0.000
31 Mar 2016 16:15:19.000,1357.331984,-4659.936959,4128.790248,303.273,-0.000,0.000
31 Mar 2016 16:15:20.000,1357.266984,-4659.929121,4128.820260,303.273,-0.000,-0.000
31 Mar 2016 16:15:21.000,1357.201985,-4659.921283,4128.850271,303.272,0.000,-0.000
31 Mar 2016 16:15:22.000,1357.136985,-4659.913444,4128.880282,303.272,0.000,-0.000
31 Mar 2016 16:15:23.000,1357.071985,-4659.905604,4128.910292,303.271,0.000,0.000
31 Mar 2016 16:15:24.000,1357.006985,-4659.897764,4128.940301,303.271,0.000,-0.000
31 Mar 2016 16:15:25.000,1356.941985,-4659.889924,4128.970310,303.270,0.000,0.000
31 Mar 2016 16:15:26.000,1356.876985,-4659.882082,4129.000319,303.270,0.000,-0.000
31 Mar 2016 16:15:27.000,1356.811984,-4659.874241,4129.030327,303.270,-0.000,-0.000
31 Mar 2016 16:15:28.000,1356.746983,-4659.866398,4129.060334,303.269,-0.000,-0.000
31 Mar 2016 16:15:29.000,1356.681983,-4659.858555,4129.090341,303.269,0.000,-0.000
31 Mar 2016 16:15:30.000,1356.616982,-4659.850712,4129.120348,303.268,0.000,0.000
31 Mar 2016 16:15:31.000,1356.551980,-4659.842867,4129.150353,303.268,0.000,-0.000
31 Mar 2016 16:15:32.000,1356.486979,-4659.835023,4129.180359,303.267,0.000,-0.000
31 Mar 2016 16:15:33.000,1356.421977,-4659.827177,4129.210363,303.267,0.000,0.000
31 Mar 2016 16:15:34.000,1356.356976,-4659.819331,4129.240368,303.266,0.000,0.000
31 Mar 2016 16:15:35.000,1356.291974,-4659.811485,4129.270371,303.266,0.000,-0.000
31 Mar 2016 16:15:36.000,1356.226972,-4659.803637,4129.300375,303.265,0.000,0.000
31 Mar 2016 16:15:37.000,1356.161970,-4659.795790,4129.330377,303.265,-0.000,0.000
31 Mar 2016 16:15:38.000,1356.096967,-4659.787941,4129.360380,303.264,0.000,-0.000
31 Mar 2016 16:15:39.000,1356.031965,-4659.780092,4129.390381,303.264,-0.000,-0.000
31 Mar 2016 16:15:40.000,1355.966962,-4659.772243,4129.420382,303.264,0.000,0.000
31 Mar 2016 16:15:41.000,1355.901959,-4659.764393,4129.450383,303.263,0.000,-0.000
31 Mar 2016 16:15:42.000,1355.836956,-4659.756542,4129.480383,303.263,0.000,0.000
31 Mar 2016 16:15:43.000,1355.771953,-4659.748691,4129.510382,303.262,0.000,0.000
31 Mar 2016 16:15:44.000,1355.706949,-4659.740839,4129.540381,303.262,-0.000,0.000
31 Mar 2016 16:15:45.000,1355.641946,-4659.732986,4129.570380,303.261,0.000,-0.000
31 Mar 2016 16:15:46.000,1355.576942,-4659.725133,4129.600378,303.261,0.000,0.000
31 Mar 2016 16:15:47.000,1355.511938,-4659.717279,4129.630375,303.260,-0.000,0.000
31 Mar 2016 16:15:48.000,1355.446934,-4659.709425,4129.660372,303.260,0.000,-0.000
31 Mar 2016 16:15:49.000,1355.381930,-4659.701570,4129.690368,303.259,0.000,0.000
31 Mar 2016 16:15:50.000,1355.316925,-4659.693715,4129.720364,303.259,0.000,-0.000
31 Mar 2016 16:15:51.000,1355.251921,-4659.685858,4129.750359,303.258,0.000,-0.000
31 Mar 2016 16:15:52.000,1355.186916,-4659.678002,4129.780354,303.258,0.000,-0.000
31 Mar 2016 16:15:53.000,1355.121911,-4659.670144,4129.810348,303.258,0.000,0.000
31 Mar 2016 16:15:54.000,1355.056906,-4659.662287,4129.840342,303.257,-0.000,0.000
31 Mar 2016 16:15:55.000,1354.991900,-4659.654428,4129.870335,303.257,0.000,0.000
31 Mar 2016 16:15:56.000,1354.926895,-4659.646569,4129.900328,303.256,-0.000,-0.000
31 Mar 2016 16:15:57.000,1354.861889,-4659.638709,4129.930320,303.256,0.000,0.000
31 Mar 2016 16:15:58.000,1354.796883,-4659.630849,4129.960311,303.255,-0.000,-0.000
31 Mar 2016 16:15:59.000,1354.731877,-4659.622988,4129.990302,303.255,0.000,0.000
31 Mar 2016 16:16:00.000,1354.666871,-4659.615127,4130.020293,303.254,0.000,-0.000
31 Mar 2016 16:16:01.000,1354.601865,-4659.607265,4130.050283,303.254,0.000,0.000
31 Mar 2016 16:16:02.000,1354.536858,-4659.599402,4130.080272,303.253,0.000,-0.000
31 Mar 2016 16:16:03.000,1354.471852,-4659.591539,4130.110261,303.253,-0.000,-0.000
31 Mar 2016 16:16:04.000,1354.406845,-4659.583675,4130.140249,303.252,-0.000,-0.000
31 Mar 2016 16:16:05.000,1354.341838,-4659.575811,4130.170237,303.252,0.000,0.000
31 Mar 2016 16:16:06.000,1354.276831,-4659.567946,4130.200225,303.252,0.000,-0.000
31 Mar 2016 16:16:07.000,1354.211823,-4659.560080,4130.230211,303.251,0.000,0.000
31 Mar 2016 16:16:08.000,1354.146816,-4659.552214,4130.260198,303.251,-0.000,-0.000
31 Mar 2016 16:16:09.000,1354.081808,-4659.544347,4130.290183,303.250,0.000,-0.000
31 Mar 2016 16:16:10.000,1354.016800,-4659.536480,4130.320169,303.250,0.000,0.000
31 Mar 2016 16:16:11.000,1353.951792,-4659.528612,4130.350153,303.249,-0.000,-0.000
31 Mar 2016 16:16:12.000,1353.886784,-4659.520743,4130.380137,303.249,0.000,-0.000
31 Mar 2016 16:16:13.000,1353.821776,-4659.512874,4130.410121,303.248,0.000,-0.000
31 Mar 2016 16:16:14.000,1353.756767,-4659.505004,4130.440104,303.248,0.000,-0.000
31 Mar 2016 16:16:15.000,1353.691759,-4659.497134,4130.470087,303.247,0.000,0.000
31 Mar 2016 16:16:16.000,1353.626750,-4659.489263,4130.500069,303.247,0.000,-0.000
31 Mar 2016 16:16:17.000,1353.561741,-4659.481391,4130.530050,303.246,0.000,0.000
31 Mar 2016 16:16:18.000,1353.496731,-4659.473519,4130.560031,303.246,-0.000,0.000
31 Mar 2016 16:16:19.000,1353.431722,-4659.465646,4130.590012,303.246,-0.000,0.000
31 Mar 2016 16:16:20.000,1353.366712,-4659.457773,4130.619992,303.245,-0.000,0.000
31 Mar 2016 16:16:21.000,1353.301703,-4659.449899,4130.649971,303.245,0.000,0.000
31 Mar 2016 16:16:22.000,1353.236693,-4659.442024,4130.679950,303.244,0.000,-0.000
31 Mar 2016 16:16:23.000,1353.171683,-4659.434149,4130.709928,303.244,-0.000,-0.000
31 Mar 2016 16:16:24.000,1353.106673,-4659.426273,4130.739906,303.243,0.000,-0.000
31 Mar 2016 16:16:25.000,1353.041662,-4659.418397,4130.769883,303.243,0.000,-0.000
31 Mar 2016 16:16:26.000,1352.976652,-4659.410520,4130.799860,303.242,-0.000,0.000
31 Mar 2016 16:16:27.000,1352.911641,-4659.402643,4130.829836,303.242,0.000,0.000
31 Mar 2016 16:16:28.000,1352.846630,-4659.394765,4130.859812,303.241,-0.000,0.000
31 Mar 2016 16:16:29.000,1352.781619,-4659.386886,4130.889787,303.241,-0.000,0.000
31 Mar 2016 16:16:30.000,1352.716709,-4659.378826,4130.919931,303.857,0.000,6.517
31 Mar 2016 16:16:31.000,1352.652209,-4659.370045,4130.950748,304.748,0.000,6.517
31 Mar 2016 16:16:32.000,1352.588156,-4659.360511,4130.982263,305.639,0.000,6.517
31 Mar 2016 16:16:33.000,1352.524564,-4659.350225,4131.014468,306.529,0.000,6.517
31 Mar 2016 16:16:34.000,1352.461449,-4659.339190,4131.047357,307.420,0.000,6.517
31 Mar 2016 16:16:35.000,1352.398827,-4659.327409,4131.080920,308.311,-0.000,6.517
31 Mar 2016 16:16:36.000,1352.336711,-4659.314884,4131.115151,309.202,0.000,6.517
31 Mar 2016 16:16:37.000,1352.275118,-4659.301618,4131.150040,310.093,0.000,6.517
31 Mar 2016 16:16:38.000,1352.214062,-4659.287615,4131.185579,310.984,-0.000,6.517
31 Mar 2016 16:16:39.000,1352.153559,-4659.272878,4131.221760,311.874,-0.000,6.517
31 Mar 2016 16:16:40.000,1352.093622,-4659.257411,4131.258574,312.765,-0.000,6.517
31 Mar 2016 16:16:41.000,1352.034266,-4659.241217,4131.296011,313.656,-0.000,6.517
31 Mar 2016 16:16:42.000,1351.975506,-4659.224300,4131.334064,314.547,0.000,6.517
31 Mar 2016 16:16:43.000,1351.917355,-4659.206664,4131.372722,315.438,-0.000,6.517
31 Mar 2016 16:16:44.000,1351.859829,-4659.188315,4131.411976,316.329,0.000,6.517
31 Mar 2016 16:16:45.000,1351.802940,-4659.169255,4131.451817,317.220,-0.000,6.517
31 Mar 2016 16:16:46.000,1351.746702,-4659.149490,4131.492235,318.111,0.000,6.517
31 Mar 2016 16:16:47.000,1351.691130,-4659.129024,4131.533221,319.002,-0.000,6.517
31 Mar 2016 16:16:48.000,1351.636237,-4659.107863,4131.574764,319.892,-0.000,6.517
31 Mar 2016 16:16:49.000,1351.582035,-4659.086011,4131.616855,320.783,0.000,6.517
31 Mar 2016 16:16:50.000,1351.528538,-4659.063474,4131.659482,321.674,0.000,6.517
31 Mar 2016 16:16:51.000,1351.475759,-4659.040257,4131.702637,322.565,0.000,6.517
31 Mar 2016 16:16:52.000,1351.423711,-4659.016367,4131.746308,323.456,-0.000,6.517
31 Mar 2016 16:16:53.000,1351.372406,-4658.991807,4131.790485,324.347,0.000,6.517
31 Mar 2016 16:16:54.000,1351.321857,-4658.966586,4131.835157,325.238,0.000,6.517
31 Mar 2016 16:16:55.000,1351.272076,-4658.940708,4131.880313,326.129,-0.000,6.517
31 Mar 2016 16:16:56.000,1351.223075,-4658.914180,4131.925943,327.020,-0.000,6.517
31 Mar 2016 16:16:57.000,1351.174865,-4658.887009,4131.972036,327.911,0.000,6.517
31 Mar 2016 16:16:58.000,1351.127459,-4658.859200,4132.018579,328.802,0.000,6.517
31 Mar 2016 16:16:59.000,1351.080868,-4658.830761,4132.065563,329.693,0.000,6.517
31 Mar 2016 16:17:00.000,1351.035104,-4658.801699,4132.112975,330.584,0.000,6.517
31 Mar 2016 16:17:01.000,1350.990176,-4658.772021,4132.160805,331.475,0.000,6.517
31 Mar 2016 16:17:02.000,1350.946097,-4658.741733,4132.209040,332.366,-0.000,6.517
31 Mar 2016 16:17:03.000,1350.902877,-4658.710843,4132.257669,333.257,0.000,6.517
31 Mar 2016 16:17:04.000,1350.860526,-4658.679359,4132.306680,334.148,0.000,6.517
31 Mar 2016 16:17:05.000,1350.819055,-4658.647288,4132.356061,335.039,0.000,6.517
31 Mar 2016 16:17:06.000,1350.778473,-4658.614638,4132.405801,335.930,-0.000,6.517
31 Mar 2016 16:17:07.000,1350.738791,-4658.581417,4132.455887,336.821,0.000,6.517
31 Mar 2016 16:17:08.000,1350.700017,-4658.547633,4132.506307,337.712,0.000,6.517
31 Mar 2016 16:17:09.000,1350.662162,-4658.513293,4132.557049,338.603,0.000,6.517
31 Mar 2016 16:17:10.000,1350.625235,-4658.478408,4132.608101,339.494,0.000,6.517
31 Mar 2016 16:17:11.000,1350.589244,-4658.442984,4132.659451,340.385,0.000,6.517
31 Mar 2016 16:17:12.000,1350.554198,-4658.407030,4132.711085,341.276,0.000,6.517
31 Mar 2016 16:17:13.000,1350.520106,-4658.370556,4132.762991,342.168,-0.000,6.517
31 Mar 2016 16:17:14.000,1350.486976,-4658.333569,4132.815158,343.059,0.000,6.517
31 Mar 2016 16:17:15.000,1350.454816,-4658.296080,4132.867572,343.950,-0.000,6.517
31 Mar 2016 16:17:16.000,1350.423634,-4658.258096,4132.920220,344.841,-0.000,6.517
31 Mar 2016 16:17:17.000,1350.393437,-4658.219628,4132.973090,345.732,0.000,6.517
31 Mar 2016 16:17:18.000,1350.364232,-4658.180684,4133.026170,346.623,-0.000,6.517
31 Mar 2016 16:17:19.000,1350.336027,-4658.141274,4133.079445,347.514,-0.000,6.517
31 Mar 2016 16:17:20.000,1350.308829,-4658.101407,4133.132904,348.405,0.000,6.517
31 Mar 2016 16:17:21.000,1350.282644,-4658.061093,4133.186533,349.297,0.000,6.517
31 Mar 2016 16:17:22.000,1350.257478,-4658.020342,4133.240319,350.188,0.000,6.517
31 Mar 2016 16:17:23.000,1350.233337,-4657.979164,4133.294250,351.079,0.000,6.517
31 Mar 2016 16:17:24.000,1350.210228,-4657.937568,4133.348312,351.970,-0.000,6.517
31 Mar 2016 16:17:25.000,1350.188156,-4657.895565,4133.402493,352.861,0.000,6.517
31 Mar 2016 16:17:26.000,1350.167126,-4657.853165,4133.456778,353.753,-0.000,6.517
31 Mar 2016 16:17:27.000,1350.147144,-4657.810379,4133.511156,354.644,-0.000,6.517
31 Mar 2016 16:17:28.000,1350.128213,-4657.767215,4133.565612,355.535,-0.000,6.517
31 Mar 2016 16:17:29.000,1350.110340,-4657.723686,4133.620135,356.426,-0.000,6.517
31 Mar 2016 16:17:30.000,1350.093527,-4657.679801,4133.674709,357.317,0.000,6.517
31 Mar 2016 16:17:31.000,1350.077780,-4657.635571,4133.729323,358.209,-0.000,6.517
31 Mar 2016 16:17:32.000,1350.063101,-4657.591006,4133.783963,359.100,0.000,6.517
31 Mar 2016 16:17:33.000,1350.049495,-4657.546119,4133.838616,359.991,0.000,6.517
31 Mar 2016 16:17:34.000,1350.036965,-4657.500918,4133.893268,0.883,0.000,6.517
31 Mar 2016 16:17:35.000,1350.025514,-4657.455417,4133.947907,1.774,-0.000,6.517
31 Mar 2016 16:17:36.000,1350.015144,-4657.409624,4134.002519,2.665,0.000,6.517
31 Mar 2016 16:17:37.000,1350.005859,-4657.363552,4134.057090,3.556,0.000,6.517
31 Mar 2016 16:17:38.000,1349.997659,-4657.317212,4134.111609,4.448,0.000,6.517
31 Mar 2016 16:17:39.000,1349.990549,-4657.270614,4134.166061,5.339,-0.000,6.517
31 Mar 2016 16:17:40.000,1349.984528,-4657.223770,4134.220434,6.230,0.000,6.517
31 Mar 2016 16:17:41.000,1349.979599,-4657.176692,4134.274713,7.122,-0.000,6.517
31 Mar 2016 16:17:42.000,1349.975762,-4657.129391,4134.328887,8.013,0.000,6.517
31 Mar 2016 16:17:43.000,1349.973019,-4657.081878,4134.382942,8.904,-0.000,6.517
31 Mar 2016 16:17:44.000,1349.971371,-4657.034164,4134.436865,9.796,0.000,6.517
31 Mar 2016 16:17:45.000,1349.970817,-4656.986262,4134.490642,10.687,-0.000,6.517
31 Mar 2016 16:17:46.000,1349.971358,-4656.938183,4134.544262,11.579,0.000,6.517
31 Mar 2016 16:17:47.000,1349.972993,-4656.889939,4134.597710,12.470,-0.000,6.517
31 Mar 2016 16:17:48.000,1349.975723,-4656.841540,4134.650974,13.361,-0.000,6.517
31 Mar 2016 16:17:49.000,1349.979547,-4656.793000,4134.704041,14.253,0.000,6.517
31 Mar 2016 16:17:50.000,1349.984464,-4656.744329,4134.756899,15.144,0.000,6.517
31 Mar 2016 16:17:51.000,1349.990472,-4656.695539,4134.809534,16.036,0.000,6.517
31 Mar 2016 16:17:52.000,1349.997570,-4656.646643,4134.861933,16.927,-0.000,6.517
31 Mar 2016 16:17:53.000,1350.005756,-4656.597652,4134.914085,17.818,0.000,6.517
31 Mar 2016 16:17:54.000,1350.015029,-4656.548578,4134.965976,18.710,-0.000,6.517
31 Mar 2016 16:17:55.000,1350.025386,-4656.499433,4135.017593,19.601,0.000,6.517
31 Mar 2016 16:17:56.000,1350.036824,-4656.450228,4135.068925,20.493,0.000,6.517
31 Mar 2016 16:17:57.000,1350.049342,-4656.400976,4135.119959,21.384,0.000,6.517
31 Mar 2016 16:17:58.000,1350.062935,-4656.351688,4135.170683,22.276,0.000,6.517
31 Mar 2016 16:17:59.000,1350.077601,-4656.302377,4135.221084,23.167,0.000,6.517
31 Mar 2016 16:18:00.000,1350.093336,-4656.253054,4135.271150,24.059,-0.000,6.517
31 Mar 2016 16:18:01.000,1350.110136,-4656.203732,4135.320869,24.950,-0.000,6.517
31 Mar 2016 16:18:02.000,1350.127997,-4656.154421,4135.370229,25.842,0.000,6.517
31 Mar 2016 16:18:03.000,1350.146915,-4656.105135,4135.419217,26.733,0.000,6.517
31 Mar 2016 16:18:04.000,1350.166885,-4656.055885,4135.467823,27.625,-0.000,6.517
31 Mar 2016 16:18:05.000,1350.187903,-4656.006683,4135.516035,28.516,-0.000,6.517
31 Mar 2016 16:18:06.000,1350.209963,-4655.957541,4135.563840,29.408,0.000,6.517
31 Mar 2016 16:18:07.000,1350.233060,-4655.908471,4135.611227,30.299,-0.000,6.517
31 Mar 2016 16:18:08.000,1350.257188,-4655.859484,4135.658185,31.191,-0.000,6.517
31 Mar 2016 16:18:09.000,1350.282342,-4655.810593,4135.704703,32.082,-0.000,6.517
31 Mar 2016 16:18:10.000,1350.308515,-4655.761810,4135.750768,32.974,0.000,6.517
31 Mar 2016 16:18:11.000,1350.335702,-4655.713145,4135.796370,33.866,-0.000,6.517
31 Mar 2016 16:18:12.000,1350.363895,-4655.664612,4135.841499,34.757,-0.000,6.517
31 Mar 2016 16:18:13.000,1350.393088,-4655.616221,4135.886142,35.649,0.000,6.517
31 Mar 2016 16:18:14.000,1350.423273,-4655.567984,4135.930289,36.540,0.000,6.517
31 Mar 2016 16:18:15.000,1350.454444,-4655.519914,4135.973930,37.432,0.000,6.517
31 Mar 2016 16:18:16.000,1350.486592,-4655.472021,4136.017054,38.324,-0.000,6.517
31 Mar 2016 16:18:17.000,1350.519711,-4655.424318,4136.059650,39.215,0.000,6.517
31 Mar 2016 16:18:18.000,1350.553792,-4655.376815,4136.101709,40.107,-0.000,6.517
31 Mar 2016 16:18:19.000,1350.588826,-4655.329525,4136.143219,40.998,0.000,6.517
31 Mar 2016 16:18:20.000,1350.624806,-4655.282459,4136.184172,41.890,0.000,6.517
31 Mar 2016 16:18:21.000,1350.661722,-4655.235627,4136.224556,42.782,-0.000,6.517
31 Mar 2016 16:18:22.000,1350.699566,-4655.189043,4136.264363,43.673,0.000,6.517
31 Mar 2016 16:18:23.000,1350.738329,-4655.142716,4136.303583,44.565,-0.000,6.517
31 Mar 2016 16:18:24.000,1350.778000,-4655.096657,4136.342205,45.457,0.000,6.517
31 Mar 2016 16:18:25.000,1350.818571,-4655.050880,4136.380222,46.348,-0.000,6.517
31 Mar 2016 16:18:26.000,1350.860032,-4655.005393,4136.417623,47.240,-0.000,6.517
31 Mar 2016 16:18:27.000,1350.902373,-4654.960208,4136.454400,48.132,0.000,6.517
31 Mar 2016 16:18:28.000,1350.945583,-4654.915337,4136.490543,49.023,0.000,6.517
31 Mar 2016 16:18:29.000,1350.989652,-4654.870789,4136.526044,49.915,0.000,6.517
31 Mar 2016 16:18:30.000,1351.034569,-4654.826577,4136.560895,50.807,0.000,6.517
31 Mar 2016 16:18:31.000,1351.080324,-4654.782710,4136.595086,51.698,-0.000,6.517
31 Mar 2016 16:18:32.000,1351.126905,-4654.739198,4136.628611,52.590,0.000,6.517
31 Mar 2016 16:18:33.000,1351.174301,-4654.696054,4136.661459,53.482,0.000,6.517
31 Mar 2016 16:18:34.000,1351.222501,-4654.653287,4136.693625,54.374,0.000,6.517
31 Mar 2016 16:18:35.000,1351.271493,-4654.610906,4136.725099,55.265,0.000,6.517
31 Mar 2016 16:18:36.000,1351.321265,-4654.568924,4136.755874,56.157,0.000,6.517
31 Mar 2016 16:18:37.000,1351.371805,-4654.527350,4136.785943,57.049,-0.000,6.517
31 Mar 2016 16:18:38.000,1351.423100,-4654.486193,4136.815298,57.940,-0.000,6.517
31 Mar 2016 16:18:39.000,1351.475140,-4654.445464,4136.843933,58.832,0.000,6.517
31 Mar 2016 16:18:40.000,1351.527910,-4654.405173,4136.871840,59.724,0.000,6.517
31 Mar 2016 16:18:41.000,1351.581398,-4654.365329,4136.899013,60.616,-0.000,6.517
31 Mar 2016 16:18:42.000,1351.635591,-4654.325942,4136.925445,61.507,-0.000,6.517
31 Mar 2016 16:18:43.000,1351.690477,-4654.287022,4136.951130,62.399,0.000,6.517
31 Mar 2016 16:18:44.000,1351.746041,-4654.248578,4136.976061,63.291,-0.000,6.517
31 Mar 2016 16:18:45.000,1351.802270,-4654.210620,4137.000232,64.183,-0.000,6.517
31 Mar 2016 16:18:46.000,1351.859151,-4654.173155,4137.023638,65.074,0.000,6.517
31 Mar 2016 16:18:47.000,1351.916670,-4654.136195,4137.046273,65.966,-0.000,6.517
31 Mar 2016 16:18:48.000,1351.974813,-4654.099747,4137.068132,66.858,-0.000,6.517
31 Mar 2016 16:18:49.000,1352.033566,-4654.063820,4137.089209,67.750,0.000,6.517
31 Mar 2016 16:18:50.000,1352.092915,-4654.028423,4137.109499,68.642,-0.000,6.517
31 Mar 2016 16:18:51.000,1352.152845,-4653.993565,4137.128996,69.533,-0.000,6.517
31 Mar 2016 16:18:52.000,1352.213342,-4653.959254,4137.147698,70.425,-0.000,6.517
31 Mar 2016 16:18:53.000,1352.274391,-4653.925498,4137.165598,71.317,0.000,6.517
31 Mar 2016 16:18:54.000,1352.335977,-4653.892306,4137.182693,72.209,0.000,6.517
31 Mar 2016 16:18:55.000,1352.398086,-4653.859685,4137.198979,73.100,-0.000,6.517
31 Mar 2016 16:18:56.000,1352.460703,-4653.827644,4137.214450,73.992,-0.000,6.517
31 Mar 2016 16:18:57.000,1352.523812,-4653.796190,4137.229105,74.884,-0.000,6.517
31 Mar 2016 16:18:58.000,1352.587398,-4653.765331,4137.242939,75.776,0.000,6.517
31 Mar 2016 16:18:59.000,1352.651446,-4653.735074,4137.255949,76.668,0.000,6.517
31 Mar 2016 16:19:00.000,1352.715940,-4653.705426,4137.268131,77.559,-0.000,6.517
31 Mar 2016 16:19:01.000,1352.780864,-4653.676395,4137.279483,78.451,0.000,6.517
31 Mar 2016 16:19:02.000,1352.846204,-4653.647989,4137.290003,79.343,0.000,6.517
31 Mar 2016 16:19:03.000,1352.911942,-4653.620212,4137.299686,80.235,0.000,6.517
31 Mar 2016 16:19:04.000,1352.978064,-4653.593073,4137.308532,81.127,0.000,6.517
31 Mar 2016 16:19:05.000,1353.044553,-4653.566578,4137.316538,82.018,-0.000,6.517
31 Mar 2016 16:19:06.000,1353.111393,-4653.540734,4137.323702,82.910,0.000,6.517
31 Mar 2016 16:19:07.000,1353.178568,-4653.515546,4137.330022,83.802,0.000,6.517
31 Mar 2016 16:19:08.000,1353.246061,-4653.491020,4137.335497,84.694,0.000,6.517
31 Mar 2016 16:19:09.000,1353.313857,-4653.467164,4137.340126,85.586,0.000,6.517
31 Mar 2016 16:19:10.000,1353.381939,-4653.443981,4137.343907,86.478,0.000,6.517
31 Mar 2016 16:19:11.000,1353.450291,-4653.421479,4137.346839,87.369,-0.000,6.517
31 Mar 2016 16:19:12.000,1353.518895,-4653.399662,4137.348922,88.261,0.000,6.517
31 Mar 2016 16:19:13.000,1353.587735,-4653.378536,4137.350156,89.153,-0.000,6.517
31 Mar 2016 16:19:14.000,1353.656796,-4653.358106,4137.350539,90.045,-0.000,6.517
31 Mar 2016 16:19:15.000,1353.726059,-4653.338376,4137.350072,90.937,-0.000,6.517
31 Mar 2016 16:19:16.000,1353.795508,-4653.319353,4137.348755,91.828,-0.000,6.517
31 Mar 2016 16:19:17.000,1353.865127,-4653.301039,4137.346588,92.720,-0.000,6.517
31 Mar 2016 16:19:18.000,1353.934898,-4653.283440,4137.343573,93.612,-0.000,6.517
31 Mar 2016 16:19:19.000,1354.004805,-4653.266560,4137.339708,94.504,-0.000,6.517
31 Mar 2016 16:19:20.000,1354.074831,-4653.250402,4137.334996,95.396,-0.000,6.517
31 Mar 2016 16:19:21.000,1354.144958,-4653.234972,4137.329438,96.287,-0.000,6.517
31 Mar 2016 16:19:22.000,1354.215170,-4653.220272,4137.323035,97.179,0.000,6.517
31 Mar 2016 16:19:23.000,1354.285451,-4653.206306,4137.315788,98.071,0.000,6.517
31 Mar 2016 16:19:24.000,1354.355782,-4653.193078,4137.307699,98.963,-0.000,6.517
31 Mar 2016 16:19:25.000,1354.426146,-4653.180591,4137.298771,99.855,-0.000,6.517
31 Mar 2016 16:19:26.000,1354.496528,-4653.168847,4137.289005,100.747,-0.000,6.517
31 Mar 2016 16:19:27.000,1354.566909,-4653.157850,4137.278403,101.638,0.000,6.517
31 Mar 2016 16:19:28.000,1354.637273,-4653.147602,4137.266969,102.530,0.000,6.517
31 Mar 2016 16:19:29.000,1354.707603,-4653.138106,4137.254705,103.422,-0.000,6.517
31 Mar 2016 16:19:30.000,1354.777881,-4653.129364,4137.241614,104.314,0.000,6.517
31 Mar 2016 16:19:31.000,1354.848092,-4653.121378,4137.227699,105.206,-0.000,6.517
31 Mar 2016 16:19:32.000,1354.918216,-4653.114150,4137.212964,106.097,0.000,6.517
31 Mar 2016 16:19:33.000,1354.988239,-4653.107682,4137.197412,106.989,-0.000,6.517
31 Mar 2016 16:19:34.000,1355.058142,-4653.101975,4137.181047,107.881,-0.000,6.517
31 Mar 2016 16:19:35.000,1355.127909,-4653.097031,4137.163872,108.773,0.000,6.517
31 Mar 2016 16:19:36.000,1355.197524,-4653.092851,4137.145893,109.664,-0.000,6.517
31 Mar 2016 16:19:37.000,1355.266968,-4653.089436,4137.127113,110.556,-0.000,6.517
31 Mar 2016 16:19:38.000,1355.336226,-4653.086787,4137.107537,111.448,-0.000,6.517
31 Mar 2016 16:19:39.000,1355.405280,-4653.084904,4137.087169,112.340,-0.000,6.517
31 Mar 2016 16:19:40.000,1355.474114,-4653.083788,4137.066015,113.232,0.000,6.517
31 Mar 2016 16:19:41.000,1355.542711,-4653.083440,4137.044080,114.123,-0.000,6.517
31 Mar 2016 16:19:42.000,1355.611055,-4653.083858,4137.021369,115.015,-0.000,6.517
31 Mar 2016 16:19:43.000,1355.679129,-4653.085044,4136.997887,115.907,-0.000,6.517
31 Mar 2016 16:19:44.000,1355.746917,-4653.086997,4136.973641,116.799,-0.000,6.517
31 Mar 2016 16:19:45.000,1355.814402,-4653.089716,4136.948635,117.690,-0.000,6.517
31 Mar 2016 16:19:46.000,1355.881567,-4653.093200,4136.922876,118.582,-0.000,6.517
31 Mar 2016 16:19:47.000,1355.948398,-4653.097450,4136.896371,119.474,-0.000,6.517
31 Mar 2016 16:19:48.000,1356.014876,-4653.102463,4136.869126,120.366,-0.000,6.517
31 Mar 2016 16:19:49.000,1356.080987,-4653.108239,4136.841147,121.257,-0.000,6.517
31 Mar 2016 16:19:50.000,1356.146715,-4653.114777,4136.812441,122.149,-0.000,6.517
31 Mar 2016 16:19:51.000,1356.212043,-4653.122074,4136.783015,123.041,-0.000,6.517
31 Mar 2016 16:19:52.000,1356.276955,-4653.130129,4136.752876,123.933,-0.000,6.517
31 Mar 2016 16:19:53.000,1356.341437,-4653.138939,4136.722031,124.824,-0.000,6.517
31 Mar 2016 16:19:54.000,1356.405472,-4653.148504,4136.690488,125.716,-0.000,6.517
